export_volume_units,units_increase,export_volume_tons,price,price_per_unit,war,manufacturer,export,observation,time-period,category_dry_cats_and_dogs,category_treats,category_wet,pet_type_cats,pet_type_dogs,price_segment_economy,price_segment_middle,price_segment_premium,package_type_can,package_type_pack,package_type_pouch,package_type_sack
3948.0,-0.13192612137203164,0.34,0.04,10.131712259371833,0,TOV_KORMOTECH,1,11,8,False,False,True,False,True,False,False,True,False,False,True,False
16692.0,3.2279635258358663,1.42,0.18,10.783608914450035,0,TOV_KORMOTECH,1,11,9,False,False,True,False,True,False,False,True,False,False,True,False
10296.0,-0.383177570093458,0.88,0.11,10.683760683760683,0,TOV_KORMOTECH,1,11,10,False,False,True,False,True,False,False,True,False,False,True,False
10836.0,0.0524475524475525,0.92,0.11,10.151347360649686,0,TOV_KORMOTECH,1,11,11,False,False,True,False,True,False,False,True,False,False,True,False
4536.0,-0.5813953488372092,0.39,0.05,11.022927689594358,0,TOV_KORMOTECH,1,11,12,False,False,True,False,True,False,False,True,False,False,True,False
3264.0,-0.28042328042328046,0.28,0.04,12.254901960784313,0,TOV_KORMOTECH,1,11,13,False,False,True,False,True,False,False,True,False,False,True,False
15684.0,3.805147058823529,1.33,0.17,10.839071665391481,0,TOV_KORMOTECH,1,11,14,False,False,True,False,True,False,False,True,False,False,True,False
9120.0,-0.41851568477429224,0.78,0.1,10.964912280701755,1,TOV_KORMOTECH,1,11,15,False,False,True,False,True,False,False,True,False,False,True,False
6552.0,-0.28157894736842104,0.56,0.08,12.21001221001221,1,TOV_KORMOTECH,1,11,16,False,False,True,False,True,False,False,True,False,False,True,False
5916.0,-0.09706959706959706,0.5,0.06,10.141987829614603,1,TOV_KORMOTECH,1,11,17,False,False,True,False,True,False,False,True,False,False,True,False
10308.0,0.7423935091277891,0.88,0.14,13.581684128831977,1,TOV_KORMOTECH,1,11,18,False,False,True,False,True,False,False,True,False,False,True,False
2904.0,-0.7182770663562281,0.25,0.03,10.330578512396693,1,TOV_KORMOTECH,1,11,19,False,False,True,False,True,False,False,True,False,False,True,False
1584.0,-0.4545454545454546,0.13,0.02,12.626262626262626,1,TOV_KORMOTECH,1,11,20,False,False,True,False,True,False,False,True,False,False,True,False
18576.0,10.727272727272727,1.58,0.22,11.843238587424635,1,TOV_KORMOTECH,1,11,21,False,False,True,False,True,False,False,True,False,False,True,False
7164.0,-0.6143410852713178,0.61,0.09,12.56281407035176,1,TOV_KORMOTECH,1,11,22,False,False,True,False,True,False,False,True,False,False,True,False
1848.0,-0.7420435510887773,0.16,0.02,10.822510822510823,1,TOV_KORMOTECH,1,11,23,False,False,True,False,True,False,False,True,False,False,True,False
1008.0,-0.4545454545454546,0.09,0.02,19.841269841269842,1,TOV_KORMOTECH,1,11,24,False,False,True,False,True,False,False,True,False,False,True,False
4728.0,3.6904761904761907,0.4,0.05,10.575296108291033,1,TOV_KORMOTECH,1,11,25,False,False,True,False,True,False,False,True,False,False,True,False
4068.0,-0.13959390862944165,0.35,0.05,12.291052114060964,1,TOV_KORMOTECH,1,11,26,False,False,True,False,True,False,False,True,False,False,True,False
82260.0,19.221238938053098,8.21,0.93,11.305616338439096,1,TOV_KORMOTECH,1,11,27,False,False,True,False,True,False,False,True,False,False,True,False
6768.0,-0.9177242888402626,0.68,0.09,13.297872340425531,1,TOV_KORMOTECH,1,11,28,False,False,True,False,True,False,False,True,False,False,True,False
9888.0,0.46099290780141855,0.99,0.13,13.147249190938512,1,TOV_KORMOTECH,1,11,29,False,False,True,False,True,False,False,True,False,False,True,False
13524.0,0.36771844660194164,1.35,0.16,11.830819284235433,1,TOV_KORMOTECH,1,11,30,False,False,True,False,True,False,False,True,False,False,True,False
204000.0,0.0,18.58,0.78,3.8235294117647065,0,TOV_KORMOTECH,1,15,1,False,False,True,True,False,True,False,False,False,False,True,False
549648.0,1.6943529411764704,50.09,2.39,4.348237417401683,0,TOV_KORMOTECH,1,15,2,False,False,True,True,False,True,False,False,False,False,True,False
180672.0,-0.6712950833988298,16.7,0.69,3.8190754516471834,0,TOV_KORMOTECH,1,15,3,False,False,True,True,False,True,False,False,False,False,True,False
346608.0,0.9184378320935176,30.77,1.26,3.6352305774823432,0,TOV_KORMOTECH,1,15,4,False,False,True,True,False,True,False,False,False,False,True,False
530136.0,0.5294972995429996,48.5,2.14,4.036700016599514,0,TOV_KORMOTECH,1,15,5,False,False,True,True,False,True,False,False,False,False,True,False
591072.0,0.11494408981846171,54.92,2.32,3.925071734069623,0,TOV_KORMOTECH,1,15,6,False,False,True,True,False,True,False,False,False,False,True,False
272472.0,-0.539020626928699,24.81,1.0,3.6701018820282454,0,TOV_KORMOTECH,1,15,7,False,False,True,True,False,True,False,False,False,False,True,False
248064.0,-0.0895798467365454,22.11,0.88,3.547471620227038,0,TOV_KORMOTECH,1,15,8,False,False,True,True,False,True,False,False,False,False,True,False
444864.0,0.793343653250774,40.6,1.77,3.9787440656020716,0,TOV_KORMOTECH,1,15,9,False,False,True,True,False,True,False,False,False,False,True,False
639648.0,0.4378506689684938,59.06,2.47,3.861498824353395,0,TOV_KORMOTECH,1,15,10,False,False,True,True,False,True,False,False,False,False,True,False
770760.0,0.20497523638000903,71.17,2.98,3.8663137682287614,0,TOV_KORMOTECH,1,15,11,False,False,True,True,False,True,False,False,False,False,True,False
540648.0,-0.2985520784680056,47.14,1.94,3.5882866486142553,0,TOV_KORMOTECH,1,15,12,False,False,True,True,False,True,False,False,False,False,True,False
295920.0,-0.4526568118258091,25.66,1.09,3.6834279535009466,0,TOV_KORMOTECH,1,15,13,False,False,True,True,False,True,False,False,False,False,True,False
386400.0,0.30575831305758316,36.02,1.62,4.192546583850932,0,TOV_KORMOTECH,1,15,14,False,False,True,True,False,True,False,False,False,False,True,False
283392.0,-0.266583850931677,25.29,1.17,4.128556910569106,1,TOV_KORMOTECH,1,15,15,False,False,True,True,False,True,False,False,False,False,True,False
385800.0,0.36136517615176156,36.18,1.51,3.9139450492483157,1,TOV_KORMOTECH,1,15,16,False,False,True,True,False,True,False,False,False,False,True,False
145512.0,-0.6228304821150855,13.51,0.56,3.848479850459069,1,TOV_KORMOTECH,1,15,17,False,False,True,True,False,True,False,False,False,False,True,False
423672.0,1.9115949200065976,38.23,1.67,3.9417285069582126,1,TOV_KORMOTECH,1,15,18,False,False,True,True,False,True,False,False,False,False,True,False
315552.0,-0.2551974168696539,28.69,1.38,4.37328871311226,1,TOV_KORMOTECH,1,15,19,False,False,True,True,False,True,False,False,False,False,True,False
397152.0,0.25859446303620315,37.68,2.04,5.136572395455644,1,TOV_KORMOTECH,1,15,20,False,False,True,True,False,True,False,False,False,False,True,False
574512.0,0.4465796470872614,53.1,2.86,4.978137967527223,1,TOV_KORMOTECH,1,15,21,False,False,True,True,False,True,False,False,False,False,True,False
637896.0,0.11032667724956147,58.43,3.01,4.718637520849793,1,TOV_KORMOTECH,1,15,22,False,False,True,True,False,True,False,False,False,False,True,False
502872.0,-0.21167086797847923,46.31,2.54,5.050987129925707,1,TOV_KORMOTECH,1,15,23,False,False,True,True,False,True,False,False,False,False,True,False
17568.0,-0.965064668543884,1.76,0.09,5.122950819672131,1,TOV_KORMOTECH,1,15,24,False,False,True,True,False,True,False,False,False,False,True,False
398016.0,21.65573770491803,37.04,2.12,5.3264190384306165,1,TOV_KORMOTECH,1,15,25,False,False,True,True,False,True,False,False,False,False,True,False
671232.0,0.6864447660395563,61.92,3.63,5.407966247139588,1,TOV_KORMOTECH,1,15,26,False,False,True,True,False,True,False,False,False,False,True,False
741744.0,0.10504862700228834,69.55,4.09,5.514031795336396,1,TOV_KORMOTECH,1,15,27,False,False,True,True,False,True,False,False,False,False,True,False
1799184.0,1.4256131495502493,165.93,10.39,5.774840149756779,1,TOV_KORMOTECH,1,15,28,False,False,True,True,False,True,False,False,False,False,True,False
